Id,CustomerId,time,Volume of transaction,Sales channel,Complaints,Credit rating,Gender,Age,Insurance type,Amount insured,Salary,Change
2842,15785782,1,0,1,0,513,0,48,2,0,11470913,1
5025,15780432,0,1,0,1,728,0,37,3,12268951,10697753,0
6016,15738835,2,1,0,1,850,0,38,7,10198581,4380127,0
7754,15692291,1,1,1,1,563,1,42,6,9905622,15434795,1
7414,15802869,2,1,1,0,737,1,45,2,9916967,7865095,0
6692,15677087,0,0,0,1,662,1,39,5,13810675,1959673,0
4450,15791191,0,0,1,0,633,0,59,2,10399674,10315911,0
6255,15589017,2,2,1,1,547,0,55,4,11136276,1692228,1
8932,15700394,1,1,1,1,713,1,26,4,12285746,14468217,0
4014,15597914,2,2,1,0,641,1,51,2,11730669,2691272,1
6422,15595037,0,0,0,0,772,0,47,9,15234701,1767178,0
4842,15624820,1,2,0,1,683,0,56,7,5091121,9762931,1
1008,15569050,0,0,1,1,444,0,45,6,0,13000985,1
598,15637476,2,0,0,1,683,1,57,5,16244869,922178,1
5251,15743759,0,1,1,0,619,0,39,5,0,15844461,0
6972,15706232,0,0,1,0,595,0,52,9,0,10634066,1
9056,15793311,2,1,0,0,765,1,46,8,11949288,16689601,1
3912,15655590,1,1,0,1,581,0,46,2,7938521,18849282,1
8799,15803801,0,1,1,1,454,0,34,4,0,19881772,0
3440,15745605,0,0,1,0,722,1,47,2,880114,9065594,1
2687,15679148,0,1,0,1,508,0,44,3,11545105,6723433,0
7424,15625501,2,0,1,1,570,0,38,1,12720158,14716828,1
9874,15671358,0,1,1,1,720,0,44,4,0,16347101,0
1979,15635597,0,1,1,0,644,0,33,8,0,15529417,0
7205,15592914,0,1,1,0,683,1,29,9,0,4884989,0
1024,15729279,0,0,1,1,718,1,25,4,10869195,6303097,0
5599,15635870,2,0,0,0,579,1,50,5,11772102,19214663,1
3175,15764604,0,2,1,1,586,1,35,7,16476902,11981425,1
4004,15738546,1,1,0,0,530,1,41,4,0,14760671,0
313,15797960,2,0,1,1,806,1,59,0,13529633,1828225,0
837,15589488,2,0,1,0,686,1,56,5,11164208,8055387,1
7353,15736420,0,1,0,0,596,0,21,4,21043308,19729777,1
3762,15643042,2,1,0,1,590,1,40,2,11764143,9219805,0
3444,15801699,1,1,1,0,436,0,43,5,0,3568743,0
2262,15586264,0,0,1,1,572,0,43,2,14043198,2645057,1
8266,15706764,0,1,1,1,560,1,35,1,0,370163,0
7548,15658504,2,1,0,0,584,1,62,9,13772734,1211029,0
6123,15714493,1,1,1,0,465,1,33,6,0,9550098,0
2680,15813532,0,1,1,1,625,1,39,5,0,3261521,0
5935,15778089,1,1,0,1,544,0,37,2,0,13506702,0
5892,15669219,2,0,1,1,588,0,35,3,10435638,9449882,0
9565,15752294,0,2,1,0,582,1,38,9,13597901,7658295,1
5163,15633870,0,1,1,0,850,1,36,10,0,10075003,0
3038,15807909,0,1,1,1,744,0,47,9,0,11316317,0
5487,15799790,0,0,1,0,763,0,35,9,0,3137291,0
3826,15751774,0,0,1,0,774,0,76,4,11251089,14313318,0
2568,15775905,2,0,1,0,612,1,47,6,13002487,4575021,1
7730,15593622,0,1,0,0,635,0,43,10,12219821,17914454,0
8143,15609058,0,0,0,0,676,0,23,1,10778747,11637882,0
9967,15603794,0,0,1,0,623,0,48,5,11846938,15859025,0
3473,15627840,0,0,0,0,682,1,42,0,0,9198185,0
6441,15711251,0,0,1,1,514,0,45,1,17882779,6037518,0
3901,15714610,1,1,1,0,575,0,30,2,0,8222286,0
8513,15740602,2,0,0,0,674,1,27,4,11156801,2202618,0
5584,15768270,1,1,1,1,579,1,31,9,0,11239598,0
6514,15625141,1,1,0,1,563,0,26,7,0,613974,0
3035,15687491,2,0,0,1,817,0,45,9,10120775,8821112,1
4643,15672594,0,0,0,1,597,1,60,0,13177808,1070353,1
3727,15768367,0,0,1,0,781,1,27,7,18655855,17507129,1
8320,15602354,2,0,1,1,564,0,33,3,10934187,7563278,0
4751,15763256,2,1,1,1,661,1,64,8,12875165,18939818,1
1274,15625916,1,0,1,1,562,0,32,6,16162866,914825,0
6597,15637774,0,0,0,1,558,0,32,5,7349421,1363011,0
6378,15768763,0,0,0,0,562,0,37,2,0,5252515,0
8218,15634792,0,1,0,0,516,1,40,9,0,3326629,0
6273,15576935,1,1,0,0,743,0,43,2,16180718,9322886,0
9376,15657306,0,0,0,1,567,1,47,2,0,11090043,1
2671,15611105,1,1,0,0,799,0,35,7,0,1407808,0
4429,15686463,0,0,1,1,626,0,38,7,14107459,5279556,1
4568,15672875,2,0,1,0,584,0,32,8,4017291,13743934,0
3130,15813113,1,0,1,1,795,1,56,5,0,3541869,1
1690,15758836,1,1,0,0,675,0,36,3,5409818,5447852,0
8306,15777060,0,0,1,1,770,1,33,4,0,2608054,1
2718,15783444,0,0,0,0,788,1,39,3,13513933,11308608,0
7290,15793825,0,1,1,1,536,0,39,4,0,2715035,0
1128,15750258,0,0,1,1,675,1,32,2,15566331,9765866,0
1778,15748947,0,0,1,0,657,1,41,5,9585837,6825588,0
6096,15738884,2,0,1,1,642,0,41,4,15777758,674846,0
3795,15581102,0,1,0,0,554,1,22,8,0,14267061,0
4295,15616454,2,0,0,0,476,1,34,8,11190543,19722181,0
7773,15679818,2,0,0,0,636,0,67,7,13670935,667531,1
2461,15592765,0,0,1,0,637,0,40,8,12547081,17453617,0
9543,15613518,0,0,0,0,647,1,35,6,1126687,12258429,0
5134,15641604,0,0,1,1,850,1,55,10,9848808,15587957,1
9928,15686219,0,1,1,1,611,0,38,4,710186,244429,0
2864,15597033,2,0,1,0,708,0,37,8,15336613,2691234,0
112,15715951,0,0,0,1,562,0,42,2,10023835,8679741,0
4067,15767391,2,1,0,0,565,1,32,4,9032299,11874037,0
3841,15750778,0,2,1,0,653,1,60,2,12073139,13816011,1
9441,15702656,0,0,1,1,651,1,33,1,9683478,10876469,0
1476,15703399,0,1,0,0,756,1,26,5,10164114,15446068,0
3856,15653306,2,0,0,1,679,1,32,0,8833505,15958481,0
9106,15663650,2,2,1,1,698,0,52,10,10730439,2880632,1
3389,15724863,1,0,1,1,420,1,55,4,9189332,14487028,1
4855,15671148,2,1,0,1,490,0,33,5,963410,10831334,0
7132,15694666,1,0,1,0,707,0,48,8,8844164,1199032,1
8810,15699047,0,1,1,0,674,1,21,9,12015039,3396403,0
1770,15689980,1,0,0,1,725,1,36,4,11852026,1311739,1
4789,15743828,0,0,1,0,691,0,41,2,0,5685092,1
7911,15809906,2,1,1,0,558,0,26,1,14885329,2441102,0
819,15747807,0,1,1,1,720,1,43,6,13782403,17255777,0
9857,15779423,0,1,1,0,716,0,39,1,7065761,7647605,0
7792,15613197,0,1,1,1,590,0,40,8,0,6293303,0
780,15737051,0,1,1,1,639,0,27,8,0,19224735,0
9884,15686974,0,0,0,0,751,1,48,4,0,3016506,1
8760,15727819,1,0,1,0,677,1,34,10,1716719,5077777,0
4263,15750299,1,0,0,0,746,0,24,10,6878182,4799739,0
4150,15566295,0,1,1,1,761,1,33,6,13805379,14877941,0
3963,15629603,0,1,1,0,607,0,31,8,0,431965,0
7556,15757306,1,2,1,0,738,0,49,3,0,6506648,1
232,15787174,0,1,0,0,512,1,37,1,0,15610503,0
6410,15762351,1,1,1,0,689,1,63,1,0,18652612,0
7150,15691150,0,0,1,0,699,1,32,4,11055946,12742956,0
7083,15636767,1,0,1,0,665,1,32,10,0,2248745,0
1844,15699634,0,1,1,0,667,1,48,2,0,14860839,0
1781,15771636,1,0,0,1,793,1,36,0,0,14899347,0
5187,15682421,0,1,0,0,683,1,30,2,0,10049684,1
1914,15741554,1,0,1,0,746,0,31,2,11383627,17481554,0
5155,15656426,0,1,0,1,713,1,42,3,0,8256501,0
7870,15569867,0,1,1,1,529,1,29,8,0,1984211,0
3493,15765461,1,1,1,1,632,0,47,3,0,17882232,0
3518,15600688,0,1,0,1,600,1,39,5,0,11827207,0
8953,15592925,1,2,0,0,711,0,42,3,17762677,1639272,1
1905,15566843,2,0,1,0,535,0,20,9,1348744,11882556,0
1520,15786800,2,0,0,0,723,0,52,5,13169497,928735,1
3951,15619972,0,0,0,1,807,1,47,9,16766483,12544011,1
9604,15687363,0,1,1,0,770,0,31,3,15504756,18606434,0
8508,15616833,1,1,1,0,678,0,27,2,0,1322125,0
6420,15718039,2,1,0,0,606,1,47,0,1371382,5378422,0
8212,15621004,0,0,1,1,603,0,32,7,0,19805594,1
6729,15619608,2,0,1,1,454,1,50,10,9289556,1543440,1
7533,15592773,2,2,0,1,630,1,51,0,10844923,8837269,1
584,15803689,2,1,0,1,647,1,51,1,11974177,5495451,1
9326,15601787,2,0,0,0,641,0,35,2,10371156,19246421,1
3353,15568044,0,1,1,0,508,1,31,7,0,612315,0
2225,15774098,2,1,0,0,701,0,38,3,12538549,5204466,0
8234,15677796,2,0,1,1,766,0,47,9,12928998,16993546,1
3510,15800814,0,1,1,1,534,0,35,2,8195174,11566853,0
2931,15776733,2,1,1,1,638,1,37,7,12451366,15861089,0
2677,15733297,0,0,1,0,518,1,38,10,8476479,1622539,0
4860,15759991,1,0,1,1,748,0,36,4,14157355,8215814,0
1912,15576644,2,0,1,1,687,1,29,4,7893915,12213456,1
3502,15660505,2,0,1,1,735,0,46,2,10634495,11437133,1
6102,15665802,1,1,1,0,642,1,36,6,0,9793859,0
6860,15785654,2,1,1,0,727,0,45,6,11442285,10467878,1
230,15808473,0,1,0,0,673,0,72,1,0,11198119,0
2580,15731790,2,0,1,0,697,1,38,6,13259136,73878,1
634,15738181,0,1,0,1,850,0,31,6,6799623,5012987,1
9530,15584452,0,1,0,1,667,0,41,6,0,16718177,0
2132,15599722,1,1,1,0,609,1,43,6,8605352,11327646,1
8536,15676576,0,0,1,1,646,1,43,8,14306188,619376,0
1269,15723339,0,1,1,0,554,1,38,4,13765405,17262967,0
335,15697441,0,0,1,1,485,0,29,7,18212379,11682851,0
4220,15711314,1,0,0,1,589,1,45,1,0,12593922,1
86,15762418,1,0,1,1,750,0,22,3,12168182,12864335,1
4114,15647008,2,0,1,1,624,0,54,3,11672622,1104981,1
6137,15720371,0,0,1,1,652,1,51,3,0,17398947,1
6848,15634628,0,1,0,1,579,1,33,1,6566779,16460898,0
4930,15569670,2,0,1,0,627,0,30,6,11237296,11802909,0
714,15807609,1,2,1,1,650,1,25,3,866055,1664931,1
4290,15598884,1,0,1,0,650,1,23,5,0,18062243,0
2479,15657139,0,1,0,0,652,1,40,8,843908,1078762,0
8862,15769246,2,0,1,1,813,0,59,2,13507841,18763606,1
3863,15645095,0,0,1,1,674,1,28,3,0,5153699,0
1477,15732175,0,0,0,0,776,0,37,2,0,80650,0
4964,15574761,0,1,1,1,466,1,41,3,3356395,17899413,1
2917,15621083,0,1,1,0,698,0,57,6,13632548,7254927,0
7008,15638610,2,0,1,1,635,1,65,5,11732554,15579986,1
3532,15755077,2,1,1,0,778,1,37,0,10561773,13369982,0
8225,15804142,1,1,1,1,670,1,57,3,17557595,9906175,1
1054,15743016,1,0,1,1,602,1,22,7,14160476,303796,0
6396,15602812,2,1,0,0,684,1,44,2,13377686,4986504,0
7269,15675926,2,0,1,1,655,0,34,7,11802835,5122632,1
4158,15771580,0,0,0,0,850,1,38,0,10683169,14897772,0
8347,15757759,1,2,1,1,807,1,28,7,16596926,15612213,1
6318,15686835,2,0,0,1,738,1,57,9,14838464,15504711,1
8555,15638329,2,0,1,0,522,0,25,1,11143213,16868357,0
6922,15766417,0,1,1,0,678,1,60,2,0,4382156,0
5704,15661626,2,0,1,1,732,1,45,6,987924,814917,1
3641,15613623,1,0,1,0,640,0,62,3,0,10166347,0
7900,15653275,1,1,1,1,785,1,54,1,0,4511392,1
54,15569590,2,0,1,1,601,0,42,1,9849572,4001476,1
5339,15733966,2,0,1,0,496,1,55,4,12529253,3153296,1
5455,15726855,2,0,1,1,805,1,45,9,11658597,18942875,1
9168,15650018,0,0,0,1,681,1,43,8,1541003,11465981,0
7887,15745433,2,1,0,1,716,1,30,2,20577078,6546466,0
3181,15663249,1,0,1,1,575,1,37,9,13329245,11117509,0
125,15627360,0,0,1,1,432,0,42,9,15260345,11026524,1
526,15600258,0,1,1,0,701,0,43,2,0,16530379,0
3010,15619653,0,0,1,1,666,0,47,2,0,3504697,1
8048,15595713,1,0,1,0,548,0,33,6,0,3172835,0
4483,15774192,2,0,0,1,539,1,38,8,10543574,8057544,1
7921,15702293,1,1,1,0,588,1,35,7,0,10873915,0
6787,15596074,0,0,1,0,502,0,37,10,0,7664268,0
2592,15658956,2,1,1,0,505,0,40,6,4786969,15506197,0
9847,15815097,0,1,1,1,603,1,34,9,0,16791635,0
6596,15654531,0,1,0,1,477,0,22,5,8255942,1631129,1
4328,15622527,0,0,1,0,581,1,55,6,0,2244213,0
3538,15761023,2,0,1,1,554,1,43,2,12084711,761161,1
1809,15770435,0,1,1,0,639,1,50,6,11533532,5313041,0
4156,15599452,2,1,1,1,605,1,43,8,1253388,2397013,0
3418,15632272,0,1,1,1,792,1,42,2,0,9266409,0
7715,15582129,0,2,1,1,517,0,62,1,4377266,18775624,1
2011,15726267,0,1,0,0,570,0,32,9,11733754,6281091,0
4417,15697270,1,0,1,0,608,0,27,4,1533251,19995333,0
4064,15689886,2,2,1,0,626,0,39,10,13228792,5146792,1
2748,15753332,2,0,1,1,401,0,48,8,12814017,17575355,1
3308,15733014,0,1,0,0,813,1,62,10,6466795,14045414,0
9986,15581736,2,1,0,0,673,0,47,1,18357954,3404754,0
5575,15782879,0,1,1,0,656,0,40,2,0,18055348,0
1691,15772933,1,0,1,0,591,0,31,8,0,14167733,0
8635,15608701,2,0,1,1,651,0,29,3,12189006,5453051,1
5373,15709412,1,1,0,0,776,0,30,6,0,6390886,0
1450,15676242,1,0,1,1,632,0,31,3,13655644,8215283,1
1723,15567422,0,1,1,1,630,0,42,6,0,16269793,0
5666,15649616,1,0,1,0,636,0,60,7,12444773,14136462,0
893,15772781,0,2,1,0,703,1,51,3,0,7729456,1
6921,15625713,1,0,0,0,679,1,39,7,911879,607536,0
9478,15651900,2,0,1,1,782,1,53,1,8157105,18296046,1
5343,15578238,0,1,1,1,727,0,47,7,0,19330535,0
2627,15707144,2,1,1,1,571,0,25,6,8250672,16770507,0
5825,15753888,1,0,1,0,607,1,62,8,10800464,2338677,1
4569,15617082,0,0,1,0,516,0,33,7,11519558,112055,0
5926,15757559,0,1,1,1,595,1,53,7,0,4137168,1
6078,15730657,0,0,0,0,548,1,41,4,825968,5567209,0
7401,15677395,0,1,0,1,633,1,39,9,12918915,17099883,0
1623,15804516,0,0,1,1,589,0,38,2,0,7991528,0
7630,15748986,2,1,1,0,705,0,42,8,16668592,5531351,0
919,15733114,1,1,1,1,552,0,45,9,0,2675256,0
9599,15690456,2,0,0,0,749,1,32,7,7952313,15764812,1
5457,15725221,2,0,1,0,738,0,62,10,8300831,4276603,0
7817,15642870,0,0,0,0,677,0,58,9,0,1686504,0
5276,15694852,0,1,1,0,575,0,29,4,1218234,5036887,0
7380,15625311,2,0,1,0,589,1,41,7,9261862,10117885,0
1581,15576517,2,1,1,0,445,1,34,7,13108217,706180,0
4714,15611024,0,0,0,0,567,1,23,9,935222,8142561,0
5679,15621974,2,1,1,1,778,1,33,4,11106373,8355665,0
4653,15579617,0,1,0,0,489,1,51,3,0,17409828,1
9421,15589589,0,0,1,1,613,0,34,5,1440942,4451026,0
5578,15726313,1,1,1,1,687,1,50,5,0,1102304,1
9345,15758048,0,0,1,0,582,0,50,2,1489420,1169443,0
557,15634844,2,0,1,1,598,0,41,3,9153693,19146878,1
1819,15712319,1,1,0,0,714,0,45,8,15090029,13988915,0
8029,15732113,1,0,0,0,671,0,50,8,0,256011,0
5398,15648933,2,0,1,0,831,0,44,3,11110098,2814407,1
3276,15577806,2,0,1,0,794,1,54,1,7590084,19215466,1
4361,15592000,2,0,1,1,781,1,48,9,8279418,12472068,1
2604,15643752,0,0,1,1,540,0,25,5,11616023,1341167,0
6948,15803750,1,0,0,0,750,1,33,3,16180147,15328897,1
8267,15798737,0,1,1,1,654,0,38,8,0,8865944,0
1851,15633640,0,0,1,0,799,1,52,4,16120966,8908141,0
8265,15618562,2,0,1,1,618,1,40,0,14030638,16061861,1
8453,15684669,0,0,1,1,567,1,41,9,13789135,14200946,0
4607,15734524,0,0,1,1,653,0,51,3,0,17042665,1
9002,15610727,0,0,1,1,605,0,36,7,12882925,19058859,0
8735,15713599,0,0,0,0,728,0,30,10,11483543,3766249,0
7750,15805162,0,1,1,0,550,0,25,0,0,18422111,0
2284,15766765,2,0,1,1,664,0,39,7,6026323,17083532,0
7009,15644446,0,0,0,0,672,1,28,6,0,881469,0
8167,15793135,2,0,1,0,713,1,24,7,14768724,1215925,0
2943,15639277,0,0,0,1,678,1,41,9,0,1316003,0
261,15673481,1,0,1,1,726,1,48,6,9990619,6432324,0
5998,15644212,1,1,1,1,644,0,28,0,0,11941937,0
3263,15807525,0,1,1,1,447,0,43,2,0,3387926,0
1361,15754068,0,1,1,0,578,0,32,4,0,1418228,0
726,15673570,0,1,0,0,580,0,37,9,0,7710866,0
4005,15677052,0,1,1,0,589,1,59,2,0,12616024,0
5305,15652469,0,1,1,1,699,0,27,1,0,9300321,0
8210,15768476,1,1,1,0,703,0,31,6,0,6766719,0
8740,15570908,1,0,0,0,687,1,29,7,9361707,11305092,0
2650,15813439,0,0,1,1,587,0,33,5,10011682,3421558,0
2395,15672374,0,0,0,1,672,0,52,8,17000884,5640742,1
4045,15738516,1,0,1,1,687,1,36,5,0,1769622,0
8847,15630244,0,1,1,1,457,0,40,10,13432023,15075735,0
802,15681554,2,1,1,0,614,1,31,7,12059938,4616344,0
1457,15590320,0,1,0,0,850,0,66,4,0,643508,0
4947,15670354,0,1,1,0,753,1,62,6,0,1363989,0
5680,15803947,2,0,0,1,757,1,30,6,16137802,7192628,0
1306,15709117,1,0,1,0,823,1,46,3,8157675,2837095,1
9510,15735849,0,1,0,0,617,1,26,2,16594799,16883438,0
7632,15620570,0,0,1,1,736,0,43,4,20244347,7237503,0
4211,15615207,1,0,1,0,792,0,47,0,0,555788,1
2184,15689147,0,1,1,1,652,1,40,1,0,12655496,0
9852,15718765,1,0,0,1,501,0,43,6,10453324,8112359,1
7884,15616530,0,0,0,1,638,0,36,6,18845519,470314,0
414,15810432,1,1,1,1,795,0,35,8,0,16715536,0
5526,15774382,2,0,1,0,579,0,49,4,16937731,12353505,0
921,15743411,1,0,1,1,609,0,61,1,0,2244785,1
6399,15738501,2,0,0,0,601,0,48,9,16363076,4181649,1
2898,15624510,0,0,1,1,696,0,52,6,13978106,274454,1
4126,15664759,1,1,1,1,675,0,32,10,0,19154565,0
9369,15795458,1,0,1,0,718,1,39,2,0,5213849,0
4030,15808760,1,0,1,0,603,1,42,6,0,9043787,0
8978,15765857,1,0,1,1,623,0,41,2,14241213,2877898,0
7465,15772941,2,0,0,0,666,0,30,3,11015327,7484946,0
6171,15673837,1,0,1,0,617,0,61,3,11385895,3812922,0
9617,15583692,2,1,1,1,591,1,35,2,9019434,5706457,0
487,15613772,0,0,1,0,542,0,39,3,13509677,1435343,1
7466,15586174,2,0,1,0,700,1,30,4,11637748,13441731,0
3483,15626412,1,1,1,0,499,0,39,6,0,814090,0
193,15702741,0,0,1,1,601,0,32,8,9301289,8695742,0
1224,15628298,1,0,1,1,500,1,47,8,12848611,17922712,0
9645,15641091,0,0,0,1,695,1,31,5,1060892,9953768,0
8576,15722599,0,1,0,1,751,1,37,9,18361366,4973494,0
7978,15709142,2,1,1,1,608,1,30,2,9105737,13297317,0
3264,15574372,0,1,1,1,738,0,35,5,16127405,18142987,0
7567,15750545,0,2,0,1,629,0,44,5,0,11757259,1
7529,15575430,0,0,1,0,579,1,33,1,11839275,15756475,0
7193,15797246,2,1,1,1,621,1,34,2,9125852,448574,0
6717,15586674,1,0,0,0,663,1,58,5,21610988,7417671,1
2293,15801265,1,0,1,1,689,1,45,0,5778422,1978040,1
2130,15757568,0,0,1,0,704,1,45,6,0,13773945,0
5210,15738954,0,1,0,1,551,0,35,7,1297173,869372,0
4578,15801821,0,1,0,1,691,0,38,1,0,446535,0
3077,15673367,2,0,1,1,587,0,33,6,13260336,5577572,0
9062,15753110,1,1,1,1,720,0,64,3,4575278,7962328,1
3714,15815428,0,0,1,1,823,0,34,3,10505733,921792,0
7367,15736399,1,1,1,1,606,0,42,10,0,17793852,0
5525,15782993,0,1,1,0,624,0,51,10,12340143,12782525,0
3663,15602731,0,0,1,1,724,0,31,5,0,13488995,1
8992,15570192,2,0,0,1,608,1,40,8,12172942,6116445,0
9338,15691543,2,0,1,0,558,0,58,2,14253718,8879183,0
6193,15727198,2,1,0,1,689,1,28,2,6480832,7859115,0
3985,15615091,0,1,1,0,691,0,24,6,0,928112,0
6030,15581388,1,0,1,1,487,0,33,8,14572971,4136585,0
2071,15697214,1,1,1,0,686,1,36,5,0,15297914,0
3268,15611430,0,0,1,1,690,0,54,5,0,1284761,1
6991,15752801,2,1,1,1,518,0,29,9,12596174,16030308,0
6163,15581323,2,1,1,1,488,1,28,7,13924622,10679949,0
6159,15627995,2,0,0,0,756,1,26,5,15514352,13503457,0
5748,15678412,0,0,0,1,645,1,45,8,8532593,2255874,0
2596,15763665,0,1,0,1,833,1,28,4,13667451,527878,0
9319,15575486,0,1,1,0,529,1,27,1,0,3776998,0
1102,15746410,1,1,1,1,432,0,38,7,0,15058088,0
7990,15643635,1,0,0,1,664,0,32,5,13370574,13445584,0
1563,15777576,1,0,0,0,559,1,40,5,13912944,3263554,0
6349,15699507,0,1,0,0,542,1,25,7,0,8239308,0
8010,15787756,2,1,1,1,467,0,51,10,11451471,17778468,1
340,15745844,2,1,0,0,642,1,40,6,12950249,8609923,0
2500,15713378,0,1,0,1,711,0,38,10,0,5331178,0
5847,15569666,0,0,0,1,517,1,45,4,0,17267436,1
913,15655961,2,0,1,1,756,0,27,1,1318990,9330229,0
3323,15740630,1,1,1,1,487,1,31,1,0,15875013,0
6625,15610912,1,0,1,1,657,1,41,6,11211948,1753682,0
5115,15727317,2,2,1,1,533,1,49,1,1022866,6940937,1
6901,15637522,0,0,0,0,507,1,31,0,10694208,4400111,0
7206,15770995,2,0,1,1,753,1,47,1,13116085,19744469,0
8611,15617029,1,1,1,1,596,1,30,1,0,812539,0
3446,15764654,0,1,1,0,649,0,37,9,8737488,24736,0
1580,15793881,0,0,0,0,721,1,35,6,11827383,308689,0
1685,15713826,2,0,0,1,613,1,20,0,11735619,1135577,1
9577,15807120,2,0,1,1,841,1,52,3,11238303,8551637,1
3979,15783030,0,0,1,1,685,1,40,7,0,7285274,1
5837,15657603,0,0,1,1,850,1,35,6,8168497,8240,0
3934,15705765,1,1,1,1,581,1,46,1,0,10427204,0
6735,15717328,0,1,1,1,842,1,37,4,13244608,8707118,1
4880,15611580,1,0,1,1,751,0,33,4,7928161,11754776,0
6825,15615477,1,1,0,1,529,1,44,1,0,141613,0
6568,15776725,2,0,1,0,724,0,54,8,17219249,13690201,0
1039,15577478,0,0,1,0,714,1,72,3,0,8673361,0
446,15730460,0,0,0,1,722,0,37,2,0,12090683,0
4700,15773709,1,1,0,0,838,0,35,0,0,19730591,0
6467,15641782,0,0,0,0,540,1,31,7,0,1830516,1
9130,15790599,2,1,1,0,756,1,39,5,14936312,10909839,0
748,15813034,1,0,1,0,727,0,38,2,6227699,5928079,0
2260,15623927,0,1,1,0,576,0,55,9,0,9445097,0
7322,15721507,0,0,0,1,713,1,32,1,11709402,14955883,1
3927,15651943,1,1,0,0,580,1,65,1,0,10318246,0
6008,15700937,1,1,1,0,767,1,24,5,0,6744585,0
22,15699309,1,0,1,1,510,1,38,4,0,11891353,0
8655,15705050,0,1,1,0,611,0,30,9,0,14888769,0
1193,15779947,1,2,1,1,363,1,28,6,14609843,10061514,1
653,15664610,2,0,1,0,459,0,48,4,13399452,1928706,1
9504,15591724,0,0,1,1,560,1,44,5,14324497,9866127,0
9494,15688951,2,1,0,0,789,0,43,8,11965444,14841224,0
3327,15659325,1,1,1,0,802,0,40,5,0,17504369,0
7926,15732644,1,1,1,1,567,1,54,5,9231631,15859066,1
1604,15695129,0,0,0,0,718,1,31,1,15266377,1712864,0
9849,15776211,0,1,1,0,678,1,34,6,0,12459284,0
9055,15645323,0,0,1,0,630,0,55,2,0,10620207,1
3923,15595047,0,1,0,1,764,0,41,7,0,13487834,0
3071,15581654,0,1,0,0,798,0,32,7,0,3773195,0
1208,15616451,0,0,1,0,697,1,47,6,12825266,1680534,0
2636,15591179,1,1,1,0,702,0,30,2,0,14553732,0
9321,15686099,1,0,1,1,563,0,61,1,821821,10682692,1
1787,15753549,0,0,0,1,669,0,25,1,15784853,3754393,1
1885,15663830,1,1,1,0,563,0,32,6,0,1972008,0
6944,15742607,2,0,1,0,850,0,36,7,10280072,8735243,1
3940,15659736,2,0,0,1,716,0,66,5,1214119,100704,1
670,15576368,2,1,0,1,624,1,48,3,12238838,3002009,1
3435,15719090,2,0,1,0,676,1,34,4,8943703,18954095,1
7467,15803682,2,1,1,0,651,1,37,10,11779106,7583758,0
6257,15617301,2,0,1,1,774,0,36,9,13080977,15229028,1
8105,15635116,1,0,1,1,659,0,60,2,0,17748045,1
8550,15709016,2,0,0,1,687,1,47,1,9121929,15884549,1
7607,15638751,1,1,1,1,838,1,41,5,0,8131351,0
9280,15614847,0,0,0,0,674,1,45,6,7249469,14004178,0
6929,15651627,2,0,1,0,628,0,39,1,11534119,1076743,1
963,15731815,1,2,1,1,529,0,63,4,9613411,10873296,1
6276,15768471,2,0,1,1,554,1,54,6,1087550,4091432,1
2009,15732917,2,0,1,1,729,0,46,5,11783743,10401661,1
8901,15633474,0,0,1,0,586,0,51,2,13855357,9240622,1
9269,15705383,0,0,1,0,642,0,35,4,12547631,9177551,0
9116,15672082,0,1,1,1,562,0,62,3,0,10598601,0
8197,15741180,0,0,1,0,617,0,54,6,1021419,4532526,1
8343,15591698,2,0,1,1,849,1,49,9,13293489,17105665,1
4927,15803456,0,0,0,1,641,1,40,9,0,15164866,1
233,15723886,2,1,0,0,767,0,20,3,11971425,15013538,0
8269,15636736,0,1,0,0,611,1,53,7,0,15649539,1
7141,15643056,2,0,0,0,755,1,38,1,8208352,1033378,0
8257,15738018,0,1,0,1,571,0,40,5,0,7284929,0
7122,15815443,1,0,1,1,527,1,46,10,13141476,5494751,0
946,15745324,1,0,1,1,599,1,39,4,0,1942732,1
9527,15682868,0,0,1,0,850,1,40,9,9981646,16398966,1
3285,15627220,2,0,0,1,735,1,43,9,9880745,18457004,1
1122,15789955,2,1,0,1,698,0,56,1,11241481,9398202,1
744,15670755,0,1,1,0,650,0,60,8,0,10292576,0
5996,15745455,2,1,1,0,638,0,62,4,10871659,7424109,0
721,15578761,1,1,1,0,459,1,42,6,12963425,17768302,1
1478,15630725,0,0,1,1,649,1,45,5,9278666,1733659,1
2234,15713655,0,1,1,0,720,1,38,10,0,5622972,1
8565,15749068,0,0,1,1,632,1,40,9,13962534,9370296,1
9875,15747130,0,1,0,0,521,0,39,7,0,65358,0
2520,15751561,2,0,1,1,498,0,61,7,10245326,18724756,1
3042,15622833,2,1,0,1,835,1,29,10,1304202,10627655,0
7329,15648876,0,0,1,1,501,1,34,5,0,2738099,0
329,15624528,2,1,1,0,664,0,26,7,11624414,9514514,0
5057,15606386,2,2,1,1,753,1,46,3,11151275,15957675,1
1432,15687959,1,0,1,0,573,1,44,4,0,9486293,0
1158,15690007,2,1,1,1,434,1,58,9,12580103,608918,1
3232,15814553,0,1,1,0,559,1,34,5,6899966,6687927,0
4260,15664555,0,2,0,0,587,0,40,2,0,1061747,1
8122,15603749,0,0,1,0,564,1,53,2,4547228,4105571,1
4478,15622443,0,1,0,0,549,0,31,4,0,2568485,0
